date,state,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_child,cases_adolescent,cases_adult,cases_elderly
2021-06-24,Pahang,162,0,85,1036,100,22,16,115,9
2021-06-24,Perak,120,0,96,1693,102,21,10,82,7
2021-06-24,Perlis,5,0,3,25,0,0,1,4,0
2021-06-24,Pulau Pinang,108,0,143,1136,62,2,3,88,14
2021-06-24,Sabah,203,0,220,1642,85,37,21,131,14
2021-06-24,Sarawak,581,0,556,6085,226,112,52,341,64
2021-06-24,Selangor,2072,2,1673,22136,351,218,82,1450,176
2021-06-24,Terengganu,29,0,54,319,12,6,4,19,0
2021-06-24,W.P. Kuala Lumpur,552,6,698,7012,134,53,41,381,75
2021-06-24,W.P. Labuan,212,0,165,1729,27,39,21,141,11
2021-06-24,W.P. Putrajaya,17,0,8,93,6,8,0,9,0
2021-06-25,Johor,196,0,405,4961,60,31,8,141,16
2021-06-25,Kedah,186,0,222,1924,81,20,9,126,22
2021-06-25,Kelantan,98,0,194,1689,55,11,9,69,9
2021-06-25,Melaka,223,0,69,2032,87,36,19,151,17
2021-06-25,Negeri Sembilan,658,0,733,7370,271,79,41,478,58
2021-06-25,Pahang,139,0,71,1101,82,19,10,92,14
2021-06-25,Perak,72,0,219,1545,38,6,8,51,6
2021-06-25,Perlis,0,0,5,20,0,0,0,0,0
2021-06-25,Pulau Pinang,270,0,214,1190,202,12,9,239,10
2021-06-25,Sabah,156,0,273,1524,49,20,17,110,9
2021-06-25,Sarawak,673,0,710,6044,261,77,81,440,55
2021-06-25,Selangor,2187,21,2585,21707,500,172,79,1454,148
2021-06-25,Terengganu,46,0,60,305,20,2,4,31,9
2021-06-25,W.P. Kuala Lumpur,771,11,872,6893,429,60,22,638,48
2021-06-25,W.P. Labuan,123,0,136,1713,11,22,13,79,9
2021-06-25,W.P. Putrajaya,14,0,7,100,0,4,0,9,1
2021-06-26,Johor,329,0,448,4830,204,21,15,230,25
2021-06-26,Kedah,186,0,190,1919,89,17,11,131,23
2021-06-26,Kelantan,103,0,210,1582,41,18,8,65,12
2021-06-26,Melaka,355,0,96,2288,279,12,11,308,18
2021-06-26,Negeri Sembilan,741,0,660,7442,325,87,45,538,60
2021-06-26,Pahang,220,0,32,1286,146,27,17,161,13
2021-06-26,Perak,137,0,273,1409,87,10,8,109,10
2021-06-26,Perlis,4,0,5,19,0,2,0,2,0
2021-06-26,Pulau Pinang,160,0,43,1306,92,3,3,142,12
2021-06-26,Sabah,189,0,142,1571,18,22,23,123,20
2021-06-26,Sarawak,491,1,597,5933,181,67,44,291,70
2021-06-26,Selangor,2108,3,1748,22037,338,207,110,1581,132
2021-06-26,Terengganu,29,0,38,295,12,7,2,17,3
2021-06-26,W.P. Kuala Lumpur,628,6,537,6970,221,47,23,497,61
2021-06-26,W.P. Labuan,99,0,160,1650,18,19,6,69,5
2021-06-26,W.P. Putrajaya,24,0,14,110,9,7,0,16,0
2021-06-27,Johor,312,0,354,4783,197,16,14,271,10
2021-06-27,Kedah,129,0,217,1830,40,11,10,83,20
2021-06-27,Kelantan,133,0,169,1540,67,21,14,87,11
2021-06-27,Melaka,380,0,134,2532,315,12,10,323,23
2021-06-27,Negeri Sembilan,501,0,392,7547,148,62,32,330,65
2021-06-27,Pahang,118,0,31,1371,84,11,5,98,4
2021-06-27,Perak,229,0,70,1568,202,9,3,210,7
2021-06-27,Perlis,0,0,0,19,0,0,0,0,0
2021-06-27,Pulau Pinang,138,0,208,1236,72,2,3,125,8
2021-06-27,Sabah,190,0,152,1609,77,24,18,126,21
2021-06-27,Sarawak,513,0,477,5966,227,70,52,321,55
2021-06-27,Selangor,2212,1,1957,22271,446,268,122,1631,135
2021-06-27,Terengganu,16,0,52,259,1,3,0,10,3
2021-06-27,W.P. Kuala Lumpur,628,2,467,7116,253,47,28,490,59
2021-06-27,W.P. Labuan,83,0,93,1639,2,8,5,67,3
2021-06-27,W.P. Putrajaya,4,0,4,110,0,2,0,2,0
2021-06-28,Johor,243,1,414,4606,112,25,12,184,19
2021-06-28,Kedah,194,0,175,1847,85,21,18,127,19
2021-06-28,Kelantan,101,0,185,1454,28,30,17,45,8
2021-06-28,Melaka,183,0,161,2549,142,8,4,158,4
2021-06-28,Negeri Sembilan,629,0,405,7758,198,85,45,439,56
2021-06-28,Pahang,111,2,4,1476,64,17,2,84,8
2021-06-28,Perak,400,0,206,1759,333,9,5,381,5
2021-06-28,Perlis,5,0,0,24,0,1,0,2,1
2021-06-28,Pulau Pinang,88,0,132,1191,49,3,1,75,9
2021-06-28,Sabah,258,0,168,1699,112,36,22,170,28
2021-06-28,Sarawak,409,4,686,5687,160,82,43,232,42
2021-06-28,Selangor,1989,0,1506,22739,302,248,138,1425,132
2021-06-28,Terengganu,23,0,23,259,11,6,2,14,1
2021-06-28,W.P. Kuala Lumpur,469,0,494,7088,166,49,28,345,46
2021-06-28,W.P. Labuan,108,0,171,1573,8,23,11,67,7
2021-06-28,W.P. Putrajaya,8,0,14,104,0,1,0,7,0
2021-06-29,Johor,271,0,304,4567,80,28,25,187,29
2021-06-29,Kedah,284,0,209,1915,166,36,27,118,30
2021-06-29,Kelantan,131,0,175,1406,58,28,15,74,14
2021-06-29,Melaka,252,0,125,2669,123,33,13,185,21
2021-06-29,Negeri Sembilan,700,0,462,7980,310,59,26,340,47
2021-06-29,Pahang,250,0,12,1712,171,29,19,175,22
2021-06-29,Perak,184,0,118,1825,162,13,5,155,11
2021-06-29,Perlis,0,0,3,21,0,0,0,0,0
2021-06-29,Pulau Pinang,115,0,109,1197,31,13,5,86,11
2021-06-29,Sabah,178,0,219,1654,65,15,11,131,21
2021-06-29,Sarawak,242,0,714,5213,69,50,24,134,29
2021-06-29,Selangor,2299,12,2039,22956,349,257,131,1523,143
2021-06-29,Terengganu,21,0,21,258,9,2,1,14,2
2021-06-29,W.P. Kuala Lumpur,1361,2,586,7852,742,146,49,982,127
2021-06-29,W.P. Labuan,117,0,192,1494,9,26,13,68,9
2021-06-29,W.P. Putrajaya,32,0,10,126,7,9,3,19,1
2021-06-30,Johor,299,0,391,4471,162,30,6,243,20
2021-06-30,Kedah,226,0,169,1970,95,37,15,133,21
2021-06-30,Kelantan,159,0,177,1386,96,27,12,94,26
2021-06-30,Melaka,223,0,65,2820,113,31,6,172,14
2021-06-30,Negeri Sembilan,644,0,630,7985,141,92,46,384,65
2021-06-30,Pahang,210,0,71,1848,146,37,16,132,22
2021-06-30,Perak,137,0,210,1750,79,9,6,94,6
2021-06-30,Perlis,5,0,4,22,0,3,1,1,0
2021-06-30,Pulau Pinang,131,0,143,1185,76,9,2,104,16
2021-06-30,Sabah,242,0,186,1707,110,43,14,170,15
2021-06-30,Sarawak,376,0,539,5049,111,50,49,235,35
2021-06-30,Selangor,2836,9,1707,24063,340,315,155,2075,192
2021-06-30,Terengganu,20,0,41,237,9,7,2,11,0
2021-06-30,W.P. Kuala Lumpur,625,7,547,7925,185,66,33,460,64
2021-06-30,W.P. Labuan,132,0,46,1578,22,25,14,84,9
2021-06-30,W.P. Putrajaya,11,0,3,134,0,0,0,9,2
2021-07-01,Johor,270,1,361,4374,137,33,11,212,14
2021-07-01,Kedah,250,0,186,2034,60,26,21,172,20
2021-07-01,Kelantan,108,0,208,1286,56,29,9,62,7
2021-07-01,Melaka,311,0,317,2810,205,26,14,251,19
2021-07-01,Negeri Sembilan,692,0,883,7788,268,81,41,367,49
2021-07-01,Pahang,195,0,19,2022,113,34,10,135,15
2021-07-01,Perak,149,0,98,1801,104,9,9,122,9
2021-07-01,Perlis,1,0,0,23,0,0,0,1,0
2021-07-01,Pulau Pinang,174,0,104,1255,103,11,1,145,17
2021-07-01,Sabah,232,0,188,1746,59,34,28,151,18
2021-07-01,Sarawak,544,2,587,5002,205,74,61,314,46
2021-07-01,Selangor,2885,2,1829,25073,378,343,138,1960,230
2021-07-01,Terengganu,50,0,32,254,33,10,5,34,1
2021-07-01,W.P. Kuala Lumpur,988,0,701,8206,501,86,25,804,52
2021-07-01,W.P. Labuan,129,0,56,1648,46,12,6,104,6
2021-07-01,W.P. Putrajaya,10,0,11,132,0,1,0,9,0
2021-07-02,Johor,517,0,584,4303,364,29,15,439,31
2021-07-02,Kedah,257,0,201,2089,117,20,10,127,33
2021-07-02,Kelantan,129,0,87,1326,53,24,15,75,14
2021-07-02,Melaka,202,0,214,2797,93,33,14,146,9
2021-07-02,Negeri Sembilan,606,1,1009,7372,201,73,48,410,69
2021-07-02,Pahang,329,0,68,2279,228,41,13,256,18
2021-07-02,Perak,182,0,118,1865,154,7,8,155,12
2021-07-02,Perlis,0,0,1,22,0,0,0,0,0
2021-07-02,Pulau Pinang,351,0,202,1402,276,14,6,321,10
2021-07-02,Sabah,230,0,165,1806,68,41,24,154,11
2021-07-02,Sarawak,440,0,534,4904,162,59,42,286,49
2021-07-02,Selangor,2907,1,2037,25914,264,295,176,2104,200
2021-07-02,Terengganu,44,0,14,284,36,12,0,27,5
2021-07-02,W.P. Kuala Lumpur,637,1,889,7949,177,70,31,478,56
2021-07-02,W.P. Labuan,131,0,136,1640,5,21,10,92,7
2021-07-02,W.P. Putrajaya,20,0,19,133,0,5,1,14,0
2021-07-03,Johor,414,2,497,4214,297,25,12,347,18
2021-07-03,Kedah,145,0,226,2003,63,16,6,83,21
2021-07-03,Kelantan,89,0,153,1262,57,19,11,49,9
2021-07-03,Melaka,345,0,99,3039,191,39,18,256,23
2021-07-03,Negeri Sembilan,699,0,751,7309,247,87,42,384,49
2021-07-03,Pahang,200,0,77,2397,130,26,17,136,21
2021-07-03,Perak,101,0,90,1875,55,19,7,65,10
2021-07-03,Perlis,2,0,1,23,0,0,0,2,0
2021-07-03,Pulau Pinang,142,0,4,1540,58,11,11,108,12
2021-07-03,Sabah,322,0,148,1979,159,28,21,261,12
2021-07-03,Sarawak,361,0,667,4597,53,63,35,225,22
2021-07-03,Selangor,3047,2,2222,26688,416,354,181,2141,216
2021-07-03,Terengganu,51,0,38,297,35,11,7,28,5
2021-07-03,W.P. Kuala Lumpur,616,7,512,8032,149,73,29,401,54
2021-07-03,W.P. Labuan,108,0,184,1563,7,16,11,70,11
2021-07-03,W.P. Putrajaya,16,0,8,141,0,6,0,9,1
2021-07-04,Johor,500,1,558,4153,386,29,9,441,19
2021-07-04,Kedah,332,0,168,2165,130,31,20,189,24
2021-07-04,Kelantan,124,0,89,1296,54,23,16,73,10
2021-07-04,Melaka,290,0,151,3177,112,49,20,191,29
2021-07-04,Negeri Sembilan,531,0,686,7139,126,100,55,325,43
2021-07-04,Pahang,95,0,99,2391,69,13,6,70,6
2021-07-04,Perak,384,0,214,2045,337,16,5,354,3
2021-07-04,Perlis,0,0,3,20,0,0,0,0,0
2021-07-04,Pulau Pinang,173,0,308,1403,93,8,4,145,16
2021-07-04,Sabah,228,0,120,2087,42,34,23,161,10
2021-07-04,Sarawak,365,0,501,4460,141,64,31,226,38
2021-07-04,Selangor,2262,0,1635,27291,157,353,161,1525,156
2021-07-04,Terengganu,54,0,31,319,27,9,5,35,4
2021-07-04,W.P. Kuala Lumpur,616,19,523,8114,119,78,24,415,99
2021-07-04,W.P. Labuan,75,0,173,1465,6,13,3,52,7
2021-07-04,W.P. Putrajaya,16,0,12,145,0,5,1,10,0
2021-07-05,Johor,324,1,229,4241,228,24,12,270,14
2021-07-05,Kedah,273,0,170,2264,140,25,14,153,29
2021-07-05,Kelantan,114,0,146,1261,63,13,12,81,8
2021-07-05,Melaka,206,0,135,3240,94,29,10,157,10
2021-07-05,Negeri Sembilan,523,0,559,7093,89,74,25,356,53
2021-07-05,Pahang,312,0,162,2537,218,53,16,186,18
2021-07-05,Perak,249,0,271,2023,179,23,6,205,15
2021-07-05,Perlis,0,0,2,18,0,0,0,0,0
2021-07-05,Pulau Pinang,157,2,81,1479,90,6,4,135,12
2021-07-05,Sabah,263,0,232,2118,67,40,25,178,20
2021-07-05,Sarawak,424,2,410,4474,245,55,48,279,27
2021-07-05,Selangor,2610,2,1687,28184,268,293,130,1990,152
2021-07-05,Terengganu,17,0,9,327,7,2,2,11,2
2021-07-05,W.P. Kuala Lumpur,819,19,318,8605,254,88,36,622,72
2021-07-05,W.P. Labuan,71,0,107,1428,1,14,10,40,6
2021-07-05,W.P. Putrajaya,25,0,14,156,4,2,2,20,1
2021-07-06,Johor,313,3,199,4346,140,45,19,222,25
2021-07-06,Kedah,337,0,148,2451,124,62,27,216,30
2021-07-06,Kelantan,118,0,117,1256,50,28,7,70,13
2021-07-06,Melaka,230,0,68,3399,133,17,8,195,9
2021-07-06,Negeri Sembilan,698,0,626,7153,398,47,36,571,37
2021-07-06,Pahang,180,0,112,2601,134,24,10,134,11
2021-07-06,Perak,94,0,178,1938,66,13,8,56,10
2021-07-06,Perlis,2,0,3,17,0,0,0,2,0
2021-07-06,Pulau Pinang,185,0,223,1440,66,22,7,139,17
2021-07-06,Sabah,225,0,200,2142,51,34,25,144,22
2021-07-06,Sarawak,286,0,482,4276,111,49,21,169,30
2021-07-06,Selangor,3260,1,1682,29719,333,433,167,2288,225
2021-07-06,Terengganu,61,0,29,359,46,13,4,38,2
2021-07-06,W.P. Kuala Lumpur,1550,7,597,9540,808,122,54,661,85
2021-07-06,W.P. Labuan,82,0,120,1389,1,20,5,52,4
2021-07-06,W.P. Putrajaya,33,0,13,176,2,8,2,21,2
2021-07-07,Johor,224,0,242,4324,79,28,15,169,12
2021-07-07,Kedah,198,0,180,2468,64,26,17,133,13
2021-07-07,Kelantan,123,0,128,1250,70,19,11,83,10
2021-07-07,Melaka,358,0,105,3648,226,39,16,280,20
2021-07-07,Negeri Sembilan,788,0,642,7283,354,86,42,583,72
2021-07-07,Pahang,258,0,145,2713,159,46,13,173,18
2021-07-07,Perak,187,0,310,1813,144,21,5,77,7
2021-07-07,Perlis,2,0,5,14,0,1,0,1,0
2021-07-07,Pulau Pinang,140,0,110,1470,64,7,4,112,16
2021-07-07,Sabah,244,0,227,2159,81,46,33,148,16
2021-07-07,Sarawak,289,1,375,4187,45,39,27,180,30
2021-07-07,Selangor,3119,5,1755,31036,423,319,192,2321,187
2021-07-07,Terengganu,43,0,35,366,22,6,5,24,8
2021-07-07,W.P. Kuala Lumpur,1005,20,440,10095,369,109,65,677,61
2021-07-07,W.P. Labuan,93,0,160,1321,6,23,8,54,7
2021-07-07,W.P. Putrajaya,26,0,4,198,0,7,3,14,2
2021-07-08,Johor,336,0,351,4300,181,26,15,258,36
2021-07-08,Kedah,360,0,206,2622,166,39,31,233,31
2021-07-08,Kelantan,135,0,152,1229,94,38,10,76,10
2021-07-08,Melaka,183,0,194,3629,60,16,16,131,20
2021-07-08,Negeri Sembilan,897,1,798,7374,420,80,39,580,54
2021-07-08,Pahang,152,0,117,2745,80,20,10,110,10
2021-07-08,Perak,543,0,158,2195,443,12,7,505,16
2021-07-08,Perlis,1,0,3,12,0,0,0,1,0
2021-07-08,Pulau Pinang,237,2,178,1527,117,9,8,207,13
2021-07-08,Sabah,279,0,203,2232,194,41,48,168,22
2021-07-08,Sarawak,281,2,474,3990,103,32,15,192,26
2021-07-08,Selangor,4152,1,2224,32902,320,428,237,3076,322
2021-07-08,Terengganu,68,0,38,395,46,11,3,49,5
2021-07-08,W.P. Kuala Lumpur,1133,4,578,10625,441,89,45,882,110
2021-07-08,W.P. Labuan,64,0,118,1266,31,18,6,34,6
2021-07-08,W.P. Putrajaya,47,0,10,233,8,11,3,31,1
2021-07-09,Johor,315,2,226,4384,158,23,16,259,17
2021-07-09,Kedah,417,0,222,2816,93,46,32,260,52
2021-07-09,Kelantan,151,3,133,1247,82,22,8,103,17
2021-07-09,Melaka,222,0,350,3492,101,23,12,168,19
2021-07-09,Negeri Sembilan,899,0,618,7650,354,98,51,585,64
2021-07-09,Pahang,214,0,181,2774,149,17,7,171,18
2021-07-09,Perak,241,1,153,2281,170,32,10,171,22
2021-07-09,Perlis,1,0,4,9,0,0,0,1,0
2021-07-09,Pulau Pinang,142,0,192,1477,43,13,8,109,12
2021-07-09,Sabah,323,0,230,2325,132,77,40,191,15
2021-07-09,Sarawak,406,0,444,3949,164,34,34,250,23
2021-07-09,Selangor,4400,1,2062,35211,368,518,218,3231,280
2021-07-09,Terengganu,82,0,42,433,52,9,4,65,4
2021-07-09,W.P. Kuala Lumpur,1271,0,739,11141,429,149,65,845,90
2021-07-09,W.P. Labuan,80,0,104,1241,48,16,12,48,3
2021-07-09,W.P. Putrajaya,16,0,13,236,0,1,0,14,1
2021-07-10,Johor,399,0,249,4526,243,36,20,312,29
2021-07-10,Kedah,364,0,234,2941,161,39,22,224,39
2021-07-10,Kelantan,89,0,131,1204,56,17,11,55,6
2021-07-10,Melaka,835,0,791,3532,670,44,19,753,17
2021-07-10,Negeri Sembilan,638,0,726,7557,183,107,55,424,40
2021-07-10,Pahang,247,0,226,2789,125,28,18,182,14
2021-07-10,Perak,145,0,162,2264,73,10,8,109,18
2021-07-10,Perlis,4,0,0,13,0,1,0,3,0
2021-07-10,Pulau Pinang,180,4,40,1615,51,16,9,142,13
2021-07-10,Sabah,251,0,136,2440,86,33,20,180,17
2021-07-10,Sarawak,352,0,488,3813,142,57,27,231,33
2021-07-10,Selangor,4277,5,1970,37468,687,360,180,2861,300
2021-07-10,Terengganu,50,0,32,451,39,13,4,29,4
2021-07-10,W.P. Kuala Lumpur,1398,2,573,11961,486,128,81,863,117
2021-07-10,W.P. Labuan,85,0,134,1191,13,17,11,54,3
2021-07-10,W.P. Putrajaya,39,0,18,257,1,4,0,31,1
2021-07-11,Johor,392,0,347,4565,207,42,37,289,23
2021-07-11,Kedah,382,0,283,3039,115,57,28,240,34
2021-07-11,Kelantan,150,0,103,1249,91,30,16,91,13
2021-07-11,Melaka,278,0,245,3558,131,35,18,207,17
2021-07-11,Negeri Sembilan,541,0,496,7590,128,72,43,334,61
2021-07-11,Pahang,300,0,105,2981,128,48,17,195,31
2021-07-11,Perak,207,0,120,2350,103,17,11,132,13
2021-07-11,Perlis,1,0,3,11,0,1,0,0,0
2021-07-11,Pulau Pinang,243,0,246,1611,127,14,12,197,20
2021-07-11,Sabah,271,0,246,2465,84,62,21,168,17
2021-07-11,Sarawak,270,4,368,3714,88,51,33,153,29
2021-07-11,Selangor,4682,0,1965,40150,556,541,233,3463,294
2021-07-11,Terengganu,38,0,23,466,28,5,3,25,4
2021-07-11,W.P. Kuala Lumpur,1247,14,534,12654,405,150,70,922,103
2021-07-11,W.P. Labuan,54,0,90,1154,1,4,8,40,2
2021-07-11,W.P. Putrajaya,49,0,20,286,7,7,6,36,0
2021-07-12,Johor,407,0,234,4732,222,40,26,316,24
2021-07-12,Kedah,415,0,154,3297,141,65,32,266,44
2021-07-12,Kelantan,133,0,103,1278,78,34,14,71,14
2021-07-12,Melaka,411,0,136,3829,262,42,13,322,33
2021-07-12,Negeri Sembilan,794,2,610,7760,133,118,60,460,74
2021-07-12,Pahang,314,0,128,3160,145,55,36,189,24
2021-07-12,Perak,168,0,349,2168,88,20,7,126,15
2021-07-12,Perlis,0,0,0,11,0,0,0,0,0
2021-07-12,Pulau Pinang,231,0,266,1574,75,16,15,177,22
2021-07-12,Sabah,298,0,306,2455,108,48,28,205,17
2021-07-12,Sarawak,235,0,360,3588,59,39,26,133,28
2021-07-12,Selangor,4308,18,1772,42640,223,547,268,3119,287
2021-07-12,Terengganu,140,0,38,568,106,33,9,86,11
2021-07-12,W.P. Kuala Lumpur,609,20,441,12806,165,72,35,445,53
2021-07-12,W.P. Labuan,66,0,124,1096,21,15,9,39,3
2021-07-12,W.P. Putrajaya,45,0,20,311,17,4,2,39,0
2021-07-13,Johor,406,0,222,4910,192,43,18,316,29
2021-07-13,Kedah,497,0,262,3525,141,75,42,306,47
2021-07-13,Kelantan,211,0,101,1387,141,65,16,110,19
2021-07-13,Melaka,323,0,99,4043,151,41,23,240,18
2021-07-13,Negeri Sembilan,1033,2,803,7977,304,114,78,710,88
2021-07-13,Pahang,321,0,328,3150,154,47,18,220,21
2021-07-13,Perak,329,0,247,2248,267,16,12,115,9
2021-07-13,Perlis,0,0,4,7,0,0,0,0,0
2021-07-13,Pulau Pinang,234,2,122,1684,92,18,13,181,22
2021-07-13,Sabah,239,0,244,2448,65,29,25,173,11
2021-07-13,Sarawak,472,0,260,3798,306,41,23,310,38
2021-07-13,Selangor,5263,6,1994,45852,425,739,339,3748,307
2021-07-13,Terengganu,93,0,49,612,58,7,4,53,4
2021-07-13,W.P. Kuala Lumpur,1521,17,1131,13176,360,239,88,1045,141
2021-07-13,W.P. Labuan,60,0,103,1053,14,18,7,32,3
2021-07-13,W.P. Putrajaya,77,0,21,367,30,10,2,63,2
2021-07-14,Johor,396,5,316,4976,183,42,28,299,27
2021-07-14,Kedah,504,0,121,3903,152,64,47,303,37
2021-07-14,Kelantan,236,0,129,1492,134,58,22,133,23
2021-07-14,Melaka,526,0,794,3774,308,58,30,404,34
2021-07-14,Negeri Sembilan,1537,1,575,8923,240,372,107,828,102
2021-07-14,Pahang,400,0,343,3205,153,83,29,261,21
2021-07-14,Perak,164,0,176,2234,62,21,9,119,15
2021-07-14,Perlis,3,0,0,10,0,0,0,3,0
2021-07-14,Pulau Pinang,210,0,145,1748,50,45,11,138,15
2021-07-14,Sabah,286,1,303,2427,81,43,28,194,20
2021-07-14,Sarawak,289,0,291,3792,62,35,21,199,27
2021-07-14,Selangor,5051,7,2433,48424,350,562,258,3812,306
2021-07-14,Terengganu,189,0,62,738,131,29,19,127,13
2021-07-14,W.P. Kuala Lumpur,1749,12,539,14368,383,197,84,1320,138
2021-07-14,W.P. Labuan,38,0,134,955,7,8,3,23,3
2021-07-14,W.P. Putrajaya,40,0,16,391,8,3,3,33,1
2021-07-15,Johor,599,0,307,5261,335,64,19,489,26
2021-07-15,Kedah,695,0,262,4332,144,101,61,472,54
2021-07-15,Kelantan,255,0,108,1636,187,30,24,180,20
2021-07-15,Melaka,484,0,183,4072,222,60,26,371,27
2021-07-15,Negeri Sembilan,1603,1,575,9940,159,239,125,910,89
2021-07-15,Pahang,222,0,220,3202,82,34,17,153,15
2021-07-15,Perak,344,0,98,2479,145,52,30,212,38
2021-07-15,Perlis,3,0,0,13,0,0,2,1,0
2021-07-15,Pulau Pinang,509,0,230,2026,280,25,21,437,26
2021-07-15,Sabah,370,0,207,2587,171,46,44,255,24
2021-07-15,Sarawak,363,0,462,3689,180,69,42,206,33
2021-07-15,Selangor,6120,7,2416,52083,573,790,394,4408,318
2021-07-15,Terengganu,70,0,39,769,50,19,18,28,5
2021-07-15,W.P. Kuala Lumpur,1499,5,886,14959,296,199,79,1091,119
2021-07-15,W.P. Labuan,26,0,98,882,2,6,2,17,1
2021-07-15,W.P. Putrajaya,53,0,4,440,2,9,3,40,1
2021-07-16,Johor,609,2,473,5390,336,67,29,474,39
2021-07-16,Kedah,458,0,400,4386,126,56,47,295,44
2021-07-16,Kelantan,225,0,101,1758,153,38,24,147,14
2021-07-16,Melaka,575,0,345,4295,359,50,16,488,21
2021-07-16,Negeri Sembilan,1619,0,568,10987,89,203,98,988,140
2021-07-16,Pahang,382,0,366,3218,137,71,26,255,25
2021-07-16,Perak,299,0,352,2423,112,43,17,183,36
2021-07-16,Perlis,7,0,1,19,0,1,1,5,0
2021-07-16,Pulau Pinang,376,0,153,2244,139,37,13,310,16
2021-07-16,Sabah,326,0,344,2566,109,49,31,221,24
2021-07-16,Sarawak,423,0,331,3781,134,59,37,261,58
2021-07-16,Selangor,5512,2,2472,55070,696,601,272,4253,264
2021-07-16,Terengganu,102,0,47,822,34,10,2,75,14
2021-07-16,W.P. Kuala Lumpur,1542,12,556,15921,347,167,93,1029,104
2021-07-16,W.P. Labuan,24,0,222,683,6,5,4,13,2
2021-07-16,W.P. Putrajaya,62,0,11,491,8,10,5,46,0
2021-07-17,Johor,625,0,430,5569,342,84,31,486,23
2021-07-17,Kedah,701,0,323,4757,114,110,70,454,55
2021-07-17,Kelantan,211,0,113,1856,152,39,23,95,14
2021-07-17,Melaka,569,0,215,4638,361,42,21,471,35
2021-07-17,Negeri Sembilan,1280,0,842,11405,284,177,98,746,108
2021-07-17,Pahang,317,0,223,3300,121,59,33,198,26
2021-07-17,Perak,428,0,162,2685,197,30,16,361,19
2021-07-17,Perlis,1,0,0,20,0,1,0,0,0
2021-07-17,Pulau Pinang,396,0,207,2430,180,43,14,319,19
2021-07-17,Sabah,647,0,238,2974,344,72,52,481,36
2021-07-17,Sarawak,388,0,357,3812,136,66,39,242,37
2021-07-17,Selangor,4985,4,2793,57216,274,652,323,3557,320
2021-07-17,Terengganu,177,0,81,916,99,30,18,114,12
2021-07-17,W.P. Kuala Lumpur,1740,15,571,17074,597,148,77,1135,107
2021-07-17,W.P. Labuan,22,0,64,641,4,4,1,14,3
2021-07-17,W.P. Putrajaya,41,0,10,522,1,10,2,25,4
2021-07-18,Johor,808,1,499,5868,479,112,49,617,30
2021-07-18,Kedah,696,0,320,5125,170,100,64,445,51
2021-07-18,Kelantan,146,0,108,1893,87,28,9,97,12
2021-07-18,Melaka,289,0,123,4799,111,38,15,217,18
2021-07-18,Negeri Sembilan,771,0,570,11592,101,95,39,462,53
2021-07-18,Pahang,369,0,194,3469,103,39,19,275,13
2021-07-18,Perak,407,0,487,2604,111,28,17,331,26
2021-07-18,Perlis,5,0,0,25,0,1,0,3,1
2021-07-18,Pulau Pinang,295,0,18,2705,57,22,18,232,23
2021-07-18,Sabah,666,0,236,3402,452,40,25,563,36
2021-07-18,Sarawak,261,0,426,3646,37,47,16,148,21
2021-07-18,Selangor,4828,2,2113,59849,212,662,304,3379,328
2021-07-18,Terengganu,123,0,33,1005,86,14,10,90,8
2021-07-18,W.P. Kuala Lumpur,945,9,556,17446,143,113,49,711,66
2021-07-18,W.P. Labuan,50,0,83,607,9,11,4,31,4
2021-07-18,W.P. Putrajaya,51,0,12,559,6,17,1,32,1
2021-07-19,Johor,876,4,313,6422,542,81,34,734,27
2021-07-19,Kedah,705,0,415,5401,137,94,48,470,68
2021-07-19,Kelantan,170,0,153,1909,114,37,8,107,18
2021-07-19,Melaka,474,0,161,5102,284,46,21,381,26
2021-07-19,Negeri Sembilan,1340,0,614,12308,54,242,114,859,120
2021-07-19,Pahang,475,0,250,3694,224,72,34,336,29
2021-07-19,Perak,324,0,251,2675,109,45,28,206,40
2021-07-19,Perlis,1,0,1,25,0,1,0,0,0
2021-07-19,Pulau Pinang,426,0,399,2730,169,38,17,354,17
2021-07-19,Sabah,651,0,231,3820,378,66,49,508,23
2021-07-19,Sarawak,301,0,330,3614,66,50,20,194,17
2021-07-19,Selangor,4404,40,2379,61813,122,562,291,3216,256
2021-07-19,Terengganu,144,0,125,1021,99,23,12,97,10
2021-07-19,W.P. Kuala Lumpur,609,4,743,17301,171,46,20,486,56
2021-07-19,W.P. Labuan,24,0,54,576,2,4,1,17,2
2021-07-19,W.P. Putrajaya,48,0,20,587,9,10,3,34,0
2021-07-20,Johor,793,0,477,6722,507,88,76,593,35
2021-07-20,Kedah,701,0,338,5756,149,100,73,441,69
2021-07-20,Kelantan,179,0,136,1952,76,34,14,109,20
2021-07-20,Melaka,309,0,115,5287,118,33,19,227,30
2021-07-20,Negeri Sembilan,970,0,724,12549,187,157,72,588,64
2021-07-20,Pahang,288,0,229,3746,103,46,21,203,16
2021-07-20,Perak,295,0,161,2804,72,25,17,226,23
2021-07-20,Perlis,2,0,2,25,0,0,0,1,1
2021-07-20,Pulau Pinang,460,0,222,2963,137,46,21,359,31
2021-07-20,Sabah,657,0,285,4190,338,73,46,508,29
2021-07-20,Sarawak,351,0,265,3698,138,67,26,208,41
2021-07-20,Selangor,5524,4,3062,64244,477,644,331,4085,328
2021-07-20,Terengganu,190,0,62,1148,121,17,7,148,10
